producto_id,producto,codigo_interno,codigo_barras,precio_venta_actual,costo_compra_actual,flete_actual,ganancia_actual,inventario_id,almacen_id,almacen,stock_almacen,reservado,variante_id,talla,color,color_hex,stock_variante
170,"FALDA SATINADA CORTA",INT-O9NSVS,1580358922067,342,,,,170,,,0,0,,,,,
172,"CHAQUETAS CUERO",INT-OHNCFD,5481479362113,599,,,,172,,,1,0,111,M,Negro,#000000,0
172,"CHAQUETAS CUERO",INT-OHNCFD,5481479362113,599,,,,172,,,1,0,112,G,Negro,#000000,1
173,BIKINI,INT-9632VS,5157358475211,315,,,,173,,,0,0,,,,,
174,"VESTIDO HILO ROSA",INT-KQ96Y9,7738056805012,489,,,,174,,,0,0,,,,,
175,"BIKINI AZUL",INT-UTLHEA,3179396815950,312,,,,175,,,0,0,,,,,
176,"CHAQUETA CUERO",INT-UPVCCW,7158365870035,816,,,,176,,,0,0,,,,,
177,BODYS,INT-CXHTPN,4962020814813,282,,,,177,,,1,0,113,"Única","Café",#5a1c00,0
177,BODYS,INT-CXHTPN,4962020814813,282,,,,177,,,1,0,114,"Única",Camel,#ad3e00,1
177,BODYS,INT-CXHTPN,4962020814813,282,,,,177,,,1,0,115,"Única",Beige,#fefcdd,0
180,"POLERA LARGA CON ENCAJE",INT-OETJF0,8980975805027,335,,,,179,,,2,0,126,"Únicas",Negro,#000000,1
180,"POLERA LARGA CON ENCAJE",INT-OETJF0,8980975805027,335,,,,179,,,2,0,127,"Únicas",Blanco,#ffffff,1
181,"VESTIDO DE GAZA CORTO",GINBM22,GINBM22,467,,,,180,,,1,0,128,Unica,Beige,#ffecd4,1
182,"VESTIDO CORTO DE TIROS",GINBM1-05,GINBM1-05,422,,,,181,,,1,0,139,Unica,Rosado,#ee719e,1
183,"CHAMARRAS DE CUERO (NC)",GINAM1-01,GINAM1-01,505,,,,182,,,0,0,851,L,Beige,#c8aa6a,0
183,"CHAMARRAS DE CUERO (NC)",GINAM1-01,GINAM1-01,505,,,,182,,,0,0,852,2XL,Camel,#a96800,0
183,"CHAMARRAS DE CUERO (NC)",GINAM1-01,GINAM1-01,505,,,,182,,,0,0,853,XL,Plomo,#5c5c5c,1
183,"CHAMARRAS DE CUERO (NC)",GINAM1-01,GINAM1-01,505,,,,182,,,0,0,854,L,Plomo,#5c5c5c,1
183,"CHAMARRAS DE CUERO (NC)",GINAM1-01,GINAM1-01,505,,,,455,13,GAIA,2,0,851,L,Beige,#c8aa6a,0
183,"CHAMARRAS DE CUERO (NC)",GINAM1-01,GINAM1-01,505,,,,455,13,GAIA,2,0,852,2XL,Camel,#a96800,0
183,"CHAMARRAS DE CUERO (NC)",GINAM1-01,GINAM1-01,505,,,,455,13,GAIA,2,0,853,XL,Plomo,#5c5c5c,1
183,"CHAMARRAS DE CUERO (NC)",GINAM1-01,GINAM1-01,505,,,,455,13,GAIA,2,0,854,L,Plomo,#5c5c5c,1
184,"TOP LICRA",GINBM1-025,7116599254755,275,,,,183,,,3,0,,,,,
185,"CHAMARRA DE CUERO",GINAMI-02,GINAMI-02,470,,,,184,,,5,0,168,L,"Café",#583300,1
185,"CHAMARRA DE CUERO",GINAMI-02,GINAMI-02,470,,,,184,,,5,0,169,L,Guinda,#551029,1
185,"CHAMARRA DE CUERO",GINAMI-02,GINAMI-02,470,,,,184,,,5,0,170,2XL,Ploma,#707070,1
185,"CHAMARRA DE CUERO",GINAMI-02,GINAMI-02,470,,,,184,,,5,0,171,Xl,Ploma,#5c5c5c,1
185,"CHAMARRA DE CUERO",GINAMI-02,GINAMI-02,470,,,,184,,,5,0,172,M,Ploma,#5c5c5c,1
185,"CHAMARRA DE CUERO",GINAMI-02,GINAMI-02,470,,,,184,,,5,0,173,S,Ploma,#707070,0
186,"CHAMARRA DE CUERO",GINABA1-110,GINABA1-110,732,,,,185,,,1,0,197,M,Negra,"",1
186,"CHAMARRA DE CUERO",GINABA1-110,GINABA1-110,732,,,,185,,,1,0,198,M,Cafe,#5a1c00,0
187,"CHAMARRA DE CUERO",GINBA1-113,GINBA1-113,599,,,,186,,,1,0,199,G,Negra,"",1
188,"CHAMARRA DE  CUERO",GINBA1-109,GINBA1-109,816,,,,187,,,1,0,200,M,Cafe,#5a1c00,1
189,"CHAMARRA JEANS",GINBA1-85,GINBA1-85,455,,,,188,,,3,0,201,M,Celeste,#01c7fc,1
189,"CHAMARRA JEANS",GINBA1-85,GINBA1-85,455,,,,188,,,3,0,202,M,Beige,#ffecd4,1
189,"CHAMARRA JEANS",GINBA1-85,GINBA1-85,455,,,,188,,,3,0,203,M,"Café",#7b2900,1
190,CARTERA,GINBA1-027,GINBA1-027,412,,,,189,,,0,0,,,,,
191,"CALZA TIPO CUERO",GINBA1-95,GINBA1-95,275,,,,190,,,2,0,204,P,Negra,"",1
191,"CALZA TIPO CUERO",GINBA1-95,GINBA1-95,275,,,,190,,,2,0,205,P,"Café",#3c071b,1
192,"CONJUNTO DE FRIO",GINBA1-103,GINBA1-103,716,,,,191,,,2,0,895,Unica,Guinda,#791a3d,1
192,"CONJUNTO DE FRIO",GINBA1-103,GINBA1-103,716,,,,191,,,2,0,896,Unica,Azul,#012f7b,1
193,BIKINI,GINDV1-108,GINDV1-108,387,,,,192,,,1,0,208,S,Blanco,#ffffff,1
194,BIKINI,GINEU3-24,GINEU3-24,285,,,,193,,,1,0,209,S,Blanco,#ffffff,1
195,BIKINI,GINEU2-62,GINEU2-62,325,,,,194,,,1,0,210,M,Blanco,#ffffff,1
196,"BIKINI COLOMBIANO",MICM1-24,MICM1-24,503,,,,195,,,2,0,211,S,Dorado,#d19d01,1
196,"BIKINI COLOMBIANO",MICM1-24,MICM1-24,503,,,,195,,,2,0,212,M,Negro,"",1
197,"BIKINI COLOMBIANO",MICM1-02,MICM1-02,513,,,,196,,,1,0,213,M,Dorado,#d19d01,1
198,"BIKINI COLOMBIANO",MICM1-26,MICM1-26,503,,,,197,,,1,0,214,M,Dorado,#d19d01,1
199,BIKINI,GINVA3-32,GINVA3-32,372,,,,198,,,1,0,215,S,Dorado,#d19d01,1
200,BIKINI,GINFU3-83,GINFU3-83,355,,,,199,,,1,0,219,S,Beich,#563d00,1
201,"BIKINI COLOMBIANO",MICM1-20,MICM1-20,493,,,,200,,,1,0,220,S,Perla,"",1
202,BIKINI,GNEU-21,GNEU-21,367,,,,201,,,1,0,221,S,Perla,"",1
203,BIKINI,GINDU1-37,GINDU1-37,337,,,,202,,,1,0,222,S,Perla,"",1
204,"CONJUNTO DE FRIO",GINBA1-100,GINBA1-100,646,,,,203,,,10,0,883,P,Beige,#ffecd4,1
204,"CONJUNTO DE FRIO",GINBA1-100,GINBA1-100,646,,,,203,,,10,0,884,M,Beige,#ffecd4,1
204,"CONJUNTO DE FRIO",GINBA1-100,GINBA1-100,646,,,,203,,,10,0,885,G,Beige,#ffecd4,1
204,"CONJUNTO DE FRIO",GINBA1-100,GINBA1-100,646,,,,203,,,10,0,886,P,Cafe,#5a1c00,2
204,"CONJUNTO DE FRIO",GINBA1-100,GINBA1-100,646,,,,203,,,10,0,887,M,Cafe,#5c0701,1
204,"CONJUNTO DE FRIO",GINBA1-100,GINBA1-100,646,,,,203,,,10,0,888,G,Cafe,#5c0701,1
204,"CONJUNTO DE FRIO",GINBA1-100,GINBA1-100,646,,,,203,,,10,0,889,G,Negra,"",1
204,"CONJUNTO DE FRIO",GINBA1-100,GINBA1-100,646,,,,203,,,10,0,890,P,Negra,"",2
205,"CONJUNTO DE FRIO",GINBA1-99,GINBA1-99,626,,,,204,,,4,0,891,GG,Camel,#7b2900,1
205,"CONJUNTO DE FRIO",GINBA1-99,GINBA1-99,626,,,,204,,,4,0,892,M,"Café",#5c0701,1
205,"CONJUNTO DE FRIO",GINBA1-99,GINBA1-99,626,,,,204,,,4,0,893,GG,Cafe,#3c071b,1
205,"CONJUNTO DE FRIO",GINBA1-99,GINBA1-99,626,,,,204,,,4,0,894,G,Negro,"",1
206,BIKINI,GINVA3-12,GINVA3-12,444,,,,205,,,1,0,235,S,Perla,"",1
207,BIKINI,GINFU3-75,GINFU3-75,355,,,,,,,,,236,M,Perla,"",1
208,"CONJUNTO MANGALARGA",GINBA1-101,GINBA1-101,646,,,,206,,,9,0,237,G,Beige,#ffecd4,2
208,"CONJUNTO MANGALARGA",GINBA1-101,GINBA1-101,646,,,,206,,,9,0,238,M,Cafe,#3c071b,2
208,"CONJUNTO MANGALARGA",GINBA1-101,GINBA1-101,646,,,,206,,,9,0,239,M,Camel,#7b2900,1
208,"CONJUNTO MANGALARGA",GINBA1-101,GINBA1-101,646,,,,206,,,9,0,240,G,Negra,"",1
209,"BIKINI COLOMBIANO",MICM1-17,MICM1-17,469,,,,207,,,1,0,241,L,Negro,"",1
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,242,M,Beige,#fff2d5,0
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,243,G,Beige,#fff2d5,1
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,244,M,Camel,#ad3e00,1
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,245,G,Camel,#ad3e00,1
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,246,M,"Café claro",#7a4a00,0
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,247,M,Cafe,#5c0701,1
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,248,G,Cafe,#5c0701,1
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,249,M,Negro,"",1
210,"CONJUNTO TIPO LANITA CON CUELLO",GINBA1-97,GINBA1-97,599,,,,208,,,7,0,250,G,Negro,"",1
211,BIKINI,GINFU3-80,GINFU3-80,315,,,,209,,,1,0,251,M,Fucsia,"",1
212,"CONJUNTO TEJIDO CUELLO",GINBA1-98,GINBA1-98,615,,,,210,,,6,0,252,M,Beige,#ffecd4,1
212,"CONJUNTO TEJIDO CUELLO",GINBA1-98,GINBA1-98,615,,,,210,,,6,0,253,G,Beige,#ffecd4,1
212,"CONJUNTO TEJIDO CUELLO",GINBA1-98,GINBA1-98,615,,,,210,,,6,0,254,G,Camel,#ad3e00,1
212,"CONJUNTO TEJIDO CUELLO",GINBA1-98,GINBA1-98,615,,,,210,,,6,0,255,M,Camel,#ad3e00,1
212,"CONJUNTO TEJIDO CUELLO",GINBA1-98,GINBA1-98,615,,,,210,,,6,0,256,M,Cafe,#5c0701,1
212,"CONJUNTO TEJIDO CUELLO",GINBA1-98,GINBA1-98,615,,,,210,,,6,0,257,M,Negro,"",1
213,"CONJUNTO DE FRIO",GINBA1-102,GINBA1-102,656,,,,211,,,2,0,881,P,"Café",#3c071b,1
213,"CONJUNTO DE FRIO",GINBA1-102,GINBA1-102,656,,,,211,,,2,0,882,M,Negro,"",1
214,"PAÑOLETAS MULTICOLORES",PNLT-123,PNLT-123,180,,,,212,,,11,0,264,Unica,Multicolor,"",10
215,"SALIDA DE BAÑO",MI-01,MI-01,213,,,,213,,,1,0,265,"Única",Blanco,"",1
216,"SALIDA DE BAÑO",MI-02,MI-02,213,,,,214,,,1,0,266,"Única",Crema,"",1
217,"SALIDA DE BAÑO",MI-03,MI-03,213,,,,215,,,1,0,267,"Única",Celeste,"",1
218,"SALIDA DE BAÑO",MI-04,MI-04,213,,,,216,,,1,0,268,"Única",Arena,"",1
219,"SALIDA DE BAÑO",GINFU3-42,GINFU3-42,213,,,,217,,,1,0,269,"Única",Blanco,"",1
220,"SALIDA DE BAÑO",MI-05,MI-05,180,,,,218,,,1,0,270,"Única",Verde,"",1
221,"SALIDA DE BAÑO",MI-06,MI-06,180,,,,219,,,1,0,271,"Única",Fucsia,"",1
222,"SALIDA DE BAÑO",MI-07,MI-07,180,,,,220,,,1,0,272,"Única",Rosado,"",1
223,"SALIDA DE BAÑO",MI-08,MI-08,213,,,,221,,,1,0,281,"Única",Blanco,"",2
224,"SALIDA DE BAÑO",MI-09,MI-09,213,,,,222,,,1,0,274,"Única",Blanco,"",1
225,"SALIDA DE BAÑO CORTO",GINFU2-47,GINFU2-47,213,,,,223,,,1,0,276,"Única",Blanco,"",1
226,"SALIDA DE BAÑO",GINFU3-40,GINFU3-40,213,,,,224,,,0,0,277,"Única",Blanco,"",0
227,"SALIDA SE BAÑO",MI-10,MI-10,213,,,,225,,,1,0,278,"Única",Blanco,"",1
228,"SALIDA DE BAÑO",GINFU3-13,GINFU3-13,213,,,,226,,,1,0,279,"Única",Blanco,"",1
229,"SALIDA DE BAÑO",MI-11,MI-11,213,,,,227,,,1,0,280,"Única",Crema,"",1
230,"SALIDA DE BAÑO",MI-12,MI-12,215,,,,228,,,1,0,282,"Única",Blanco,"",1
231,"SALIDA DE BAÑO",MI-13,MI-13,215,,,,229,,,1,0,283,"Única",Blanco,"",1
232,"SALIDA DE BAÑO",MI-14,MI-14,215,,,,230,,,1,0,284,"Única",Blanco,"",1
233,"SALIDA DE BAÑO",MI-15,MI-15,215,,,,231,,,1,0,285,"Única",Blanco,"",1
234,"SALIDA DE BAÑO LARGA",MI-16,MI-16,255,,,,232,,,1,0,286,S,Blanco,"",1
235,"SALIDA DE BAÑO",MI-17,MI-17,180,,,,233,,,1,0,287,S,Perla,"",1
236,GAFAS,IGG-01,IGG-01,220,,,,234,,,0,0,288,U,Cafe,"",0
237,"VESTIDO CORTO LIZO ADELANTE",GINBM1-18-2,GINBM1-18-2,388,,,,235,,,2,0,291,Unica,Camel,#7b2900,1
237,"VESTIDO CORTO LIZO ADELANTE",GINBM1-18-2,GINBM1-18-2,388,,,,235,,,2,0,292,Unica,Guindo,#551029,1
238,BUFANDAS,BFND-123,BFND-123,180,,,,236,,,5,0,293,Unica,Multicolores,"",5
239,"GAFAS MUI",MIU-1,MIU-1,250,,,,237,,,3,0,339,Unica,Negra,"",2
239,"GAFAS MUI",MIU-1,MIU-1,250,,,,237,,,3,0,340,Unica,Guinda,#99244f,1
239,"GAFAS MUI",MIU-1,MIU-1,250,,,,237,,,3,0,341,Unica,Cafe,#5c0701,1
240,"GAFAS CHANNEL",CHN-2,CHN-2,250,,,,238,,,2,0,296,Unica,Negra,"",2
241,"GAFAS VERSAGE",VRSG-3,VRSG-3,250,,,,239,,,1,0,297,"Única",Color,#5a1c00,1
242,"GAFAS DIOR",DR-4,DR-4,200,,,,240,,,3,0,298,Unica,Negra,"",2
242,"GAFAS DIOR",DR-4,DR-4,200,,,,240,,,3,0,299,Unica,Cafe,#551029,1
243,"GAFAS CELINE",CLN-6,CLN-6,180,,,,241,,,1,0,300,Unica,Negra,"",1
244,"ARMANI GAFAS",ARM-7,ARM-7,180,,,,242,,,1,0,301,Unica,Negra,"",1
245,GAFAS,SM-8,SM-8,180,,,,243,,,3,0,302,Unica,Negra,"",2
245,GAFAS,SM-8,SM-8,180,,,,243,,,3,0,303,Unica,Cafe,#551029,1
246,"GAFAS LOUIS VUITTON",LSVTT-9,LSVTT-9,180,,,,244,,,1,0,338,Unica,Negra,"",2
247,"GAFAS GUCCI",GCC-5,GCC-5,190,,,,245,,,1,0,305,"","","",1
248,"GAFAS RAY BAN",RYBN-10,RYBN-10,200,,,,246,,,3,0,306,Unica,Negra,"",1
248,"GAFAS RAY BAN",RYBN-10,RYBN-10,200,,,,246,,,3,0,307,Unica,Cafe,#5c0701,2
249,"CARTERA H",GINBA-01,GINBA-01,428,,,,247,,,5,0,308,Unica,Beige,#ffecd4,2
249,"CARTERA H",GINBA-01,GINBA-01,428,,,,247,,,5,0,309,Unica,Camel,#ad3e00,2
249,"CARTERA H",GINBA-01,GINBA-01,428,,,,247,,,5,0,310,Unica,Cafe,#5a1c00,1
250,CARTERAV&V,MADC-015,MADC-015,550,,,,248,,,1,0,311,Unica,Beige,#ffecd4,1
251,"CARTERA V&V",MACD-001,MACD-001,489,,,,249,,,1,0,326,Unica,Negra,"",1
251,"CARTERA V&V",MACD-001,MACD-001,489,,,,249,,,1,0,327,Unica,Guinda,#551029,1
252,"CARTERA CON TACHAS",GINBA-04,GINBA-04,455,,,,250,,,3,0,313,Unica,Camel,#ad3e00,1
252,"CARTERA CON TACHAS",GINBA-04,GINBA-04,455,,,,250,,,3,0,314,Unica,Cafe,#5a1c00,1
252,"CARTERA CON TACHAS",GINBA-04,GINBA-04,455,,,,250,,,3,0,315,Unica,Negra,"",1
253,CARTERA,GINBA-09,GINBA-09,439,,,,251,,,2,0,316,Unica,Beige,#fff2d5,1
253,CARTERA,GINBA-09,GINBA-09,439,,,,251,,,2,0,317,Unica,Guinda,#791a3d,1
254,"CARTERA CON BOTÓN DORADO",GINBA-07,GINBA-07,458,,,,252,,,1,0,318,Unica,Camel,#ad3e00,1
255,"CARTERA BERELIN",GONBA-05,GINBA-05,495,,,,253,,,0,0,959,Unica,"Café y beige",#5c0701,1
255,"CARTERA BERELIN",GONBA-05,GINBA-05,495,,,,253,,,0,0,960,UNICA,"CAFÉ Y CAMEL",#ad3e00,1
255,"CARTERA BERELIN",GONBA-05,GINBA-05,495,,,,476,12,"OULET GAIA",1,0,959,Unica,"Café y beige",#5c0701,1
255,"CARTERA BERELIN",GONBA-05,GINBA-05,495,,,,476,12,"OULET GAIA",1,0,960,UNICA,"CAFÉ Y CAMEL",#ad3e00,1
255,"CARTERA BERELIN",GONBA-05,GINBA-05,495,,,,475,13,GAIA,1,0,959,Unica,"Café y beige",#5c0701,1
255,"CARTERA BERELIN",GONBA-05,GINBA-05,495,,,,475,13,GAIA,1,0,960,UNICA,"CAFÉ Y CAMEL",#ad3e00,1
256,"CARTERA M",GINBA-16,GINBA-16,517,,,,254,,,1,0,320,Unic,Cafe,#5c0701,1
257,CARTERA,GINBA-08,GINBA-08,457,,,,255,,,2,0,321,Unica,Negra,"",1
257,CARTERA,GINBA-08,GINBA-08,457,,,,255,,,2,0,322,Unica,Camel,#ad3e00,1
258,"CARTERA CON CADENA",MADC-010,MADC-010,493,,,,256,,,3,0,332,Unica,Plomo,#5c5c5c,1
258,"CARTERA CON CADENA",MADC-010,MADC-010,493,,,,256,,,3,0,333,Unica,Negra,"",1
258,"CARTERA CON CADENA",MADC-010,MADC-010,493,,,,256,,,3,0,334,Unica,Guinda,#551029,1
258,"CARTERA CON CADENA",MADC-010,MADC-010,493,,,,256,,,3,0,335,Unica,Beige,#ffecd4,1
259,"FALDA CORTA SATINADA",GINVA2-042,GINVA2-042,359,,,,257,,,0,0,,,,,
260,"CARTERA V&V",MADC-009,MADC-009,523,,,,258,,,2,0,336,Unica,Negro,"",1
260,"CARTERA V&V",MADC-009,MADC-009,523,,,,258,,,2,0,337,Unica,Camel,#7b2900,1
261,CARTERA,MADC-004,MADC-004,577,,,,259,,,1,0,343,Unica,Beige,#ffecd4,1
262,"CARTERA BANDOLERA",MADC-021,"MADC -021",413,,,,260,,,1,0,344,Unica,Beige,#ffecd4,1
263,"CARTERA TIPO BOLSO",MADC-012,MADC-012,545,,,,261,,,3,0,345,Unica,Negra,"",1
263,"CARTERA TIPO BOLSO",MADC-012,MADC-012,545,,,,261,,,3,0,346,Unica,Blanco,#ffffff,1
263,"CARTERA TIPO BOLSO",MADC-012,MADC-012,545,,,,261,,,3,0,347,Unica,Beige,#fff2d5,1
264,"VESTIDO GAZA CON MANGAS",GINBA1-14,GINBA1-14,462,,,,262,,,2,0,348,"Única",Naranja,#da5100,1
264,"VESTIDO GAZA CON MANGAS",GINBA1-14,GINBA1-14,462,,,,262,,,2,0,349,"Única",Verde,#b1dd8b,1
264,"VESTIDO GAZA CON MANGAS",GINBA1-14,GINBA1-14,462,,,,262,,,2,0,350,"Única",Crema,#fefcdd,0
265,"VESTIDO CORTO MANGAS",GINBA1-63,GINBA1-63,472,,,,263,,,2,0,351,"Única",Vino,#791a3d,1
265,"VESTIDO CORTO MANGAS",GINBA1-63,GINBA1-63,472,,,,263,,,2,0,352,"Única","Café",#a96800,1
265,"VESTIDO CORTO MANGAS",GINBA1-63,GINBA1-63,472,,,,263,,,2,0,353,"Única","Café oscuro",#5a1c00,0
266,CARTERA,MADC-013,MADC-013,535,,,,264,,,2,0,354,"Única",Blanca,#ffffff,1
266,CARTERA,MADC-013,MADC-013,535,,,,264,,,2,0,355,"Única",Negra,"",1
267,"CARTERA G",MADC-017,MADC-017,549,,,,265,,,1,0,358,Unica,Celeste,#74a7ff,1
267,"CARTERA G",MADC-017,MADC-017,549,,,,265,,,1,0,359,Unica,Beige,#fff2d5,1
268,"CARTERA JEANS",MADC-016,MADC-016,535,,,,266,,,1,0,357,Unica,Celeste,#a7c6ff,1
269,"CARTERA TIPO BANDOLERA CON CADENA",MADC-005,MADC-005,515,,,,267,,,0,0,360,Unica,Negra,"",0
270,"CARTERA G",MADC-006,MADC-006,610,,,,268,,,1,0,361,Unica,Beige,#ffecd4,1
271,"CARTERA g",MADC-003,MADC-003,540,,,,269,,,1,0,362,Unica,Beige,#ffecd4,1
272,"CARTERA G",MADC-019,MADC-019,549,,,,270,,,1,0,363,Unica,Beige,#ffecd4,1
273,"CARTERA DE MANO",GINBA1-020,GINBA1-020,452,,,,271,,,2,0,370,Unica,Plateada,#d6d6d6,1
273,"CARTERA DE MANO",GINBA1-020,GINBA1-020,452,,,,271,,,2,0,371,Unica,Dorada,#fefb41,1
274,"AROS PLATEADOS",SINCODIGO,SINCODIGO,150,,,,272,,,0,0,,,,,
275,"SET COLLARES PLAYEROS",SINCODIGO-01,SINCODIGO-01,215,,,,273,,,0,0,,,,,
276,"BIKINI CON ARGOLLAS",GINEU1-13,GINEU1-13,357,,,,274,,,0,0,,,,,
277,"BIKINI CAFÉ",GINVA3-001,GINVA3-001,295,,,,275,,,0,0,,,,,
278,"BIKINI SET",GNEU-58,GNEU-58,495,,,,276,,,0,0,376,M,Cafe,#583300,0
279,"BIKINI SET",MIS-01,MIS-01,385,,,,277,,,0,0,377,S,Verde,#4e7a27,0
280,"SALIDA DE BAÑO LARGA",GINEU1-33,GINEU1-33,255,,,,278,,,1,0,378,S,Blanco,#ffffff,1
281,"COLLAR PLAYERO",MIC-01,MIC-01,210,,,,279,,,0,0,,,,,
282,"AROS PLAYERO",ABS-19,ABS-19,169,,,,280,,,0,0,,,,,
283,ACCESORIOS,MIAC-01,MIAC-01,60,,,,281,,,0,0,,,,,
284,"SALIDA DE BAÑO LARGO",GINFU3-56,GINFU3-56,255,,,,282,,,1,0,379,M,Piel,#ffa57d,1
285,"CARTERA MIU",GINBA-029,GINBA-029,425,,,,283,,,2,0,380,UNICA,PLATEADA,#adadad,1
285,"CARTERA MIU",GINBA-029,GINBA-029,425,,,,283,,,2,0,381,UNICA,CAMEL,#7b2900,1
286,"CARTERA TIPO BANDOLERA",GINBA-03,GINBA-03,377,,,,284,,,1,0,382,UNICA,BEIGE,#fff2d5,1
287,"CARTERA BANDOLERA",GINBA-012,GINBA-012,463,,,,285,,,1,0,383,UNICA,CAFE,#5a1c00,1
288,CARTERA,MADC-002,"MADC -002",585,,,,286,,,1,0,384,UNICA,GUINDA,#791a3d,1
289,CARTERA,GINBJCA-16,GINBJCA-16,450,,,,287,,,2,0,385,UNICA,CAMEL,#7b2900,1
289,CARTERA,GINBJCA-16,GINBJCA-16,450,,,,287,,,2,0,386,UNICA,NEGRA,"",1
290,CARTERA,VV-2882,VV-2882,450,,,,288,,,2,0,387,UNICA,BEIGE,#fff2d5,1
290,CARTERA,VV-2882,VV-2882,450,,,,288,,,2,0,388,UNICA,CAMEL,#7b2900,1
291,CARTERA,MADC-008,MADC-008,485,,,,289,,,1,0,389,UNICA,CAMEL,#7b2900,1
292,"CARTERA DE MANO",GINBA1-023,GINBA1-023,462,,,,290,,,0,0,925,UNICA,GUINDA,#551029,1
292,"CARTERA DE MANO",GINBA1-023,GINBA1-023,462,,,,290,,,0,0,926,UNICA,NEGRO,"",1
292,"CARTERA DE MANO",GINBA1-023,GINBA1-023,462,,,,468,12,"OULET GAIA",1,0,925,UNICA,GUINDA,#551029,1
292,"CARTERA DE MANO",GINBA1-023,GINBA1-023,462,,,,468,12,"OULET GAIA",1,0,926,UNICA,NEGRO,"",1
292,"CARTERA DE MANO",GINBA1-023,GINBA1-023,462,,,,467,13,GAIA,1,0,925,UNICA,GUINDA,#551029,1
292,"CARTERA DE MANO",GINBA1-023,GINBA1-023,462,,,,467,13,GAIA,1,0,926,UNICA,NEGRO,"",1
293,"CARTERA DE MANO",GINBA1-0020,GINBA1-0020,452,,,,291,,,2,0,391,UNICA,PLATEADA,#c2c2c2,1
293,"CARTERA DE MANO",GINBA1-0020,GINBA1-0020,452,,,,291,,,2,0,392,UNICA,DORADA,#f5ec00,1
294,"CARTERA DE MANO",GINBA-017,GINBA-017,462,,,,292,,,2,0,393,"ÚNICA",NEGRA,"",1
294,"CARTERA DE MANO",GINBA-017,GINBA-017,462,,,,292,,,2,0,394,UNICA,GUINDA,#551029,1
295,"CARTERA DE MANO",GINBA1-024,GINBA1-024,454,,,,293,,,1,0,395,UNICA,NEGRO,"",1
296,"CARTERA DE MANO",GINBA1-026,GINBA1-026,412,,,,294,,,1,0,396,"ÚNICA",PLOMA,#c2c2c2,1
297,"SALIDA DE BAÑO LARGO",GINEU1-34,GINEU1-34,255,,,,295,,,1,0,397,S,Blanco,#ffffff,1
298,"VESTIDOS MAYA",GINBRS-053,GINBRS-053,346,,,,296,,,1,0,398,"Única",Verde,#669d34,1
299,"VESTIDOS MAYA",GINBRS-062,GINBRS-062,328,,,,297,,,1,0,399,"Única","Verde agua",#cde8b5,1
300,"SALIDA DE BAÑO",GINDU1-105,GINDU1-105,255,,,,298,,,1,0,400,S,Blanco,#ffffff,1
301,"BIKINI SET",GNEO-51,GNEO-51,467,,,,299,,,0,0,924,S,Rosa,#f4a4c0,1
301,"BIKINI SET",GNEO-51,GNEO-51,467,,,,466,8,"MAYA SWIM",1,0,924,S,Rosa,#f4a4c0,1
302,"CINTURÓN BEIGE",CBS-17,CBS-17,199,,,,300,,,2,0,402,UNICA,BEIGE,#fff2d5,2
303,"CINTURÓN",CBS-25,CBS-25,209,,,,301,,,2,0,403,UNICA,NEGRO,"",2
304,CINTUROS,CBS-26,CBS-26,199,,,,302,,,3,0,415,UNICA,NEGRO,"",5
305,CINTURON,CBS-28,CBS-28,219,,,,303,,,2,0,405,"","","",2
306,CINTURON,CBS-07,CBS-07,199,,,,304,,,2,0,407,UNICA,ROSADA,#f4a4c0,2
307,CINTURON,CBS-21,CBS-21,199,,,,305,,,2,0,408,UNICA,CAFE,#5c0701,2
308,CINTURON,CBS-12,CBS-12,199,,,,306,,,2,0,411,UNICA,AMARILLO,#fefb41,2
309,CINTURON,CBS-08,CBS-08,189,,,,307,,,0,0,923,UNICA,CELESTE,#52d6fc,3
309,CINTURON,CBS-08,CBS-08,189,,,,465,13,GAIA,3,0,923,UNICA,CELESTE,#52d6fc,3
310,"VESTIDO HINDU",GINBM1-04H,GINBM1-04H,456,,,,308,,,1,0,465,"Única","Azul con dorado",#3a87fe,1
311,CINTURON,CBS-13,CBS-13,189,,,,309,,,0,0,921,UNICA,DORADO,#fefb41,3
311,CINTURON,CBS-13,CBS-13,189,,,,464,13,GAIA,3,0,921,UNICA,DORADO,#fefb41,3
312,"VESTIDO HINDU",GINBM1-002,GINBM1-002,356,,,,310,,,1,0,462,"Única","Verde agua",#b1dd8b,1
313,CINTURON,CBS-22,CBS-22,210,,,,311,,,0,0,824,UNICA,VERDE,#b1dd8b,1
